matrix_id,market,location_name,location_slug,location_url,location_type,parent_location,source_cluster,location_launch_tier,location_index_status,location_priority_tags,location_service_matrix,location_commercial_matrix,location_validation_status,service_id,service_name,service_slug,service_type,service_family,service_launch_tier,service_source_status,service_matrix_rule,market_service_status,relationship_scope,matrix_status,index_recommendation,recommended_phase,canonical_url,matrix_reason
st-louis-mo::ballwin::svc-commercial-hydro-jetting,st-louis-mo,Ballwin,ballwin,/st-louis-mo/ballwin/,municipality_or_community,,West County,1,launch_candidate,"launch_priority, residential, real_estate",full,selective,candidate_from_source_research,svc-commercial-hydro-jetting,Commercial Hydro Jetting,hydro-jetting,commercial_service,cleaning,launch,explicit_existing_commercial_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_page,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/ballwin/commercial/hydro-jetting/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::ballwin::svc-commercial-drain-cleaning,st-louis-mo,Ballwin,ballwin,/st-louis-mo/ballwin/,municipality_or_community,,West County,1,launch_candidate,"launch_priority, residential, real_estate",full,selective,candidate_from_source_research,svc-commercial-drain-cleaning,Commercial Drain Cleaning,drain-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/ballwin/commercial/drain-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::ballwin::svc-commercial-sewer-line-locating,st-louis-mo,Ballwin,ballwin,/st-louis-mo/ballwin/,municipality_or_community,,West County,1,launch_candidate,"launch_priority, residential, real_estate",full,selective,candidate_from_source_research,svc-commercial-sewer-line-locating,Commercial Sewer Line Locating,sewer-line-locating,commercial_service,locating,phase_2_candidate,commercial_expansion_from_confirmed_core_capability,selective,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/ballwin/commercial/sewer-line-locating/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::ballwin::svc-commercial-preventative-maintenance,st-louis-mo,Ballwin,ballwin,/st-louis-mo/ballwin/,municipality_or_community,,West County,1,launch_candidate,"launch_priority, residential, real_estate",full,selective,candidate_from_source_research,svc-commercial-preventative-maintenance,Commercial Preventative Sewer & Drain Maintenance,preventative-maintenance,commercial_service,maintenance,launch,explicit_existing_commercial_maintenance_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_positioning,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/ballwin/commercial/preventative-maintenance/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::ballwin::svc-commercial-grease-sludge-removal,st-louis-mo,Ballwin,ballwin,/st-louis-mo/ballwin/,municipality_or_community,,West County,1,launch_candidate,"launch_priority, residential, real_estate",full,selective,candidate_from_source_research,svc-commercial-grease-sludge-removal,Commercial Grease & Sludge Removal,grease-sludge-removal,commercial_service,cleaning,phase_2_candidate,existing_hydro_jetting_use_case_promoted_to_specialization,selective,supported_by_current_hydro_jetting_capability,commercial,selective_low_commercial_fit,selective_candidate,selective,/st-louis-mo/ballwin/commercial/grease-sludge-removal/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
st-louis-mo::black-jack::svc-sewer-camera-inspection,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-sewer-camera-inspection,Sewer Camera Inspection,sewer-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/sewer-camera-inspection/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-sewer-cleaning,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-sewer-cleaning,Sewer Cleaning,sewer-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/sewer-cleaning/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-hydro-jetting,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-hydro-jetting,Hydro Jetting,hydro-jetting,core_service,cleaning,launch,established_existing_service,full,confirmed,core,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/hydro-jetting/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-sewer-cleaning-camera-inspection,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-sewer-cleaning-camera-inspection,Sewer Cleaning & Camera Inspection,sewer-cleaning-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/sewer-cleaning-camera-inspection/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-sewer-line-locating,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-sewer-line-locating,Sewer Line Locating,sewer-line-locating,core_service,locating,launch,established_existing_service,full,confirmed,core,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/sewer-line-locating/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-drain-cleaning,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-drain-cleaning,Drain Cleaning,drain-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/drain-cleaning/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-pre-purchase-sewer-inspection,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-pre-purchase-sewer-inspection,Pre-Purchase Sewer Inspection,pre-purchase-sewer-inspection,derived_service,inspection_diagnostics,launch,existing_use_case_promoted_to_standalone_page,full_on_residential_real_estate_locations,supported_by_existing_camera_service,derived_high_intent,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/pre-purchase-sewer-inspection/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-recurring-sewer-backup-diagnosis,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-recurring-sewer-backup-diagnosis,Recurring Sewer Backup Diagnosis,recurring-sewer-backup-diagnosis,derived_service,inspection_diagnostics,launch_candidate,existing_use_case_promoted_to_standalone_page,full_on_residential_property_management_locations,supported_by_existing_combined_service,derived_high_intent,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/recurring-sewer-backup-diagnosis/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-preventative-sewer-maintenance,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-preventative-sewer-maintenance,Preventative Sewer Maintenance,preventative-sewer-maintenance,derived_service,maintenance,launch_candidate,existing_maintenance_use_case_promoted_to_standalone_page,selective,supported_by_existing_cleaning_and_hydro_jetting,derived_high_intent,selective_candidate,selective_candidate,selective,/st-louis-mo/black-jack/preventative-sewer-maintenance/,Service registry marks this derived service for selective rather than automatic full-matrix expansion.
st-louis-mo::black-jack::svc-independent-sewer-second-opinion,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-independent-sewer-second-opinion,Independent Sewer Inspection / Second Opinion,independent-sewer-inspection-second-opinion,derived_service,inspection_diagnostics,phase_2_candidate,existing_brand_differentiator_promoted_to_standalone_page,selective,supported_by_existing_brand_positioning,derived_high_intent,selective_candidate,selective_candidate,selective,/st-louis-mo/black-jack/independent-sewer-inspection-second-opinion/,Service registry marks this derived service for selective rather than automatic full-matrix expansion.
st-louis-mo::black-jack::svc-stl-sewer-lateral-inspection-reporting,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-stl-sewer-lateral-inspection-reporting,Sewer Lateral Inspection & Municipal Reporting,sewer-lateral-inspection-reporting,market_specific_service,inspection_diagnostics,launch,market_specific_existing_capability,selective_st_louis_only,confirmed_market_specific_capability,market_specific,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/sewer-lateral-inspection-reporting/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-commercial-sewer-camera-inspection,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-commercial-sewer-camera-inspection,Commercial Sewer Camera Inspection,sewer-camera-inspection,commercial_service,inspection_diagnostics,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/commercial/sewer-camera-inspection/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-commercial-sewer-cleaning,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-commercial-sewer-cleaning,Commercial Sewer Cleaning,sewer-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/commercial/sewer-cleaning/,Location is launch-priority and the service relationship is eligible.
st-louis-mo::black-jack::svc-commercial-hydro-jetting,st-louis-mo,Black Jack,black-jack,/st-louis-mo/black-jack/,municipality_or_community,,North County,1,launch_candidate,"launch_priority, residential, property_management, commercial",full,selective,candidate_from_source_research,svc-commercial-hydro-jetting,Commercial Hydro Jetting,hydro-jetting,commercial_service,cleaning,launch,explicit_existing_commercial_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_page,commercial,launch_candidate,index_launch_candidate,launch,/st-louis-mo/black-jack/commercial/hydro-jetting/,Location is launch-priority and the service relationship is eligible.
